69392,360,2-2012,29-06-2012,29-06-2012,true
69394,360,2-2012,30-06-2012,29-06-2012,true
69396,360,2-2012,30-06-2012,30-06-2012,true
69397,360,2-2012,30-06-2012,30-06-2012,true
69398,360,2-2012,30-06-2012,30-06-2012,true
69399,360,2-2012,30-06-2012,30-06-2012,true
69400,360,3-2012,01-07-2012,30-06-2012,false
69412,360,3-2012,02-07-2012,02-07-2012,true
69418,360,3-2012,02-07-2012,02-07-2012,true
69436,360,3-2012,02-07-2012,02-07-2012,true
69439,360,3-2012,02-07-2012,02-07-2012,true
69462,360,3-2012,03-07-2012,03-07-2012,true
69468,360,3-2012,03-07-2012,03-07-2012,true
69470,360,3-2012,03-07-2012,03-07-2012,true
69471,360,3-2012,03-07-2012,03-07-2012,true
69473,360,3-2012,03-07-2012,03-07-2012,true
69474,360,3-2012,04-07-2012,03-07-2012,true
69475,360,3-2012,04-07-2012,04-07-2012,true
70341,360,3-2012,15-08-2012,06-09-2012,true
70344,360,3-2012,15-08-2012,06-09-2012,true
70538,360,3-2012,21-08-2012,01-10-2012,false
71132,360,3-2012,07-09-2012,07-09-2012,true
71133,360,3-2012,07-09-2012,01-10-2012,false
73676,360,4-2012,26-11-2012,14-12-2012,true
74280,360,4-2012,12-12-2012,12-12-2012,true
74282,360,4-2012,12-12-2012,12-12-2012,true
74298,360,4-2012,12-12-2012,12-12-2012,true
74316,360,4-2012,13-12-2012,14-12-2012,true
74326,360,4-2012,13-12-2012,13-12-2012,true
74339,360,4-2012,13-12-2012,14-12-2012,true
74345,360,4-2012,14-12-2012,14-12-2012,true
74382,360,4-2012,17-12-2012,14-12-2012,true
74389,360,4-2012,17-12-2012,17-12-2012,true
74393,360,4-2012,17-12-2012,17-12-2012,true
74397,360,4-2012,17-12-2012,17-12-2012,true
74404,360,4-2012,18-12-2012,17-12-2012,true
74456,360,4-2012,18-12-2012,18-12-2012,true
74469,360,4-2012,18-12-2012,20-12-2012,true
74477,360,4-2012,18-12-2012,18-12-2012,true
74478,360,4-2012,18-12-2012,19-12-2012,true
74490,360,4-2012,18-12-2012,18-12-2012,true
74503,360,4-2012,19-12-2012,19-12-2012,true
74510,360,4-2012,19-12-2012,20-12-2012,true
74515,360,4-2012,19-12-2012,19-12-2012,true
74522,360,4-2012,19-12-2012,20-12-2012,true
74527,360,4-2012,19-12-2012,21-12-2012,true
74541,360,4-2012,20-12-2012,21-12-2012,true
74547,360,4-2012,20-12-2012,20-12-2012,true
74548,360,4-2012,20-12-2012,20-12-2012,true
74570,360,4-2012,20-12-2012,21-12-2012,true
74574,360,4-2012,20-12-2012,20-12-2012,true
74575,360,4-2012,20-12-2012,20-12-2012,true
74609,360,4-2012,21-12-2012,21-12-2012,true
74616,360,4-2012,21-12-2012,30-12-2012,true
74617,360,4-2012,24-12-2012,30-12-2012,true
74629,360,4-2012,26-12-2012,24-12-2012,true
