ID,Type,Created Date,Date From,Date To,Lead Time,Lines Added,Lines Modified,Lines Deleted,Team
4087.0, Bug , 2008-12-02 , 2009-03-12 , 2009-03-14 ,82.0,0.0,0.0,0.0,
5274.0, Bug , 2009-01-29 , 2009-01-29 , 2009-01-29 ,82.0,0.0,1.0,0.0,
5877.0, Bug , 2009-02-18 , 2009-03-16 , 2009-03-19 ,82.0,0.0,272.0,1.0,
6710.0, Bug , 2009-03-18 , 2009-03-18 , 2009-03-20 ,82.0,134.0,334.0,408.0,
72501.0, Bug , 2012-10-16 , 2012-10-26 , 2012-10-26 ,82.0,0.0,0.0,0.0, Frontend 
57170.0, Bug , 2011-05-02 , 2013-02-07 , 2013-02-07 ,82.0,0.0,0.0,0.0, Argon 
69876.0, Bug , 2012-07-24 , 2013-02-07 , 2013-02-07 ,82.0,0.0,0.0,0.0, Argon 
69878.0, Bug , 2012-07-24 , 2013-02-07 , 2013-02-07 ,82.0,0.0,0.0,0.0, ProArc 
69916.0, Bug , 2012-07-26 , 2013-02-07 , 2013-02-07 ,82.0,0.0,0.0,0.0, Argon 
75672.0, Bug , 2013-01-31 , 2013-02-14 , 2013-02-14 ,82.0,244.0,78.0,215.0, Argon 
76040.0, Bug , 2013-02-12 , 2013-02-14 , 2013-02-14 ,82.0,0.0,1.0,0.0, Argon 
76127.0, Bug , 2013-02-13 , 2013-02-14 , 2013-02-14 ,82.0,0.0,0.0,0.0, Argon 
76136.0, Bug , 2013-02-13 , 2013-02-14 , 2013-02-14 ,82.0,6.0,3.0,0.0, Argon 
76147.0, Bug , 2013-02-13 , 2013-02-14 , 2013-02-14 ,82.0,12.0,18.0,12.0, Argon 
76151.0, Bug , 2013-02-13 , 2013-02-14 , 2013-02-14 ,82.0,100.0,55.0,8.0, Argon 
76152.0, Bug , 2013-02-13 , 2013-02-14 , 2013-02-14 ,82.0,0.0,0.0,0.0, Argon 
76167.0, Bug , 2013-02-14 , 2013-02-14 , 2013-02-14 ,82.0,22.0,15.0,16.0, Argon 
76170.0, Bug , 2013-02-14 , 2013-02-14 , 2013-02-14 ,82.0,0.0,0.0,0.0, Argon 
67284.0, Feature , 2012-04-13 , 2012-04-13 , 2012-04-13 ,82.0,0.0,4.0,277.0, Neon 
67496.0, Feature , 2012-04-24 , 2012-05-03 , 2012-05-03 ,82.0,17.0,8.0,65.0, Radon 
40616.0, Feature , 2011-01-21 , 2011-03-10 , 2011-03-10 ,82.0,0.0,0.0,13.0, UI 
69488.0, Feature , 2012-07-04 , 2012-07-04 , 2012-07-04 ,82.0,496.0,127.0,490.0, Frontend 
69924.0, Feature , 2012-07-27 , 2013-02-08 , 2013-02-08 ,82.0,0.0,0.0,0.0,  
70222.0, Feature , 2012-08-09 , 2013-02-08 , 2013-02-08 ,82.0,0.0,0.0,0.0,  
74375.0, Feature , 2012-12-14 , 2013-02-07 , 2013-02-07 ,82.0,0.0,0.0,0.0, ProArc 
75562.0, Feature , 2013-01-29 , 2013-02-08 , 2013-02-08 ,82.0,0.0,0.0,0.0,  
75651.0, Feature , 2013-01-31 , 2013-02-08 , 2013-02-08 ,82.0,0.0,0.0,0.0,  
75858.0, Feature , 2013-02-06 , 2013-02-07 , 2013-02-07 ,82.0,44.0,86.0,23.0, Argon 
81677.0, Feature , 2013-09-05 , 2013-09-05 , 2013-09-05 ,82.0,386.0,0.0,0.0, Radon 
5023.0, Bug , 2009-01-19 , 2009-02-02 , 2009-02-02 ,83.0,0.0,1.0,2.0,
19814.0, Bug , 2010-04-28 , 2010-06-03 , 2010-06-03 ,83.0,0.0,0.0,0.0,
63615.0, Bug , 2011-12-19 , 2012-03-07 , 2012-03-07 ,83.0,0.0,0.0,0.0, Radon 
64849.0, Bug , 2012-01-31 , 2012-02-24 , 2012-02-24 ,83.0,124.0,8481.0,342.0, Argon 
74989.0, Bug , 2013-01-10 , 2013-01-18 , 2013-01-18 ,83.0,167.0,19.0,67.0, Xenon 
76134.0, Bug , 2013-02-13 , 2013-02-13 , 2013-02-13 ,83.0,0.0,3.0,0.0, Argon 
76140.0, Bug , 2013-02-13 , 2013-02-13 , 2013-02-13 ,83.0,0.0,1.0,59.0, Argon 
76143.0, Bug , 2013-02-13 , 2013-02-13 , 2013-02-13 ,83.0,0.0,1.0,0.0, Argon 
76150.0, Bug , 2013-02-13 , 2013-02-13 , 2013-02-13 ,83.0,0.0,0.0,0.0, Argon 
76349.0, Bug , 2013-02-19 , 2013-02-19 , 2013-02-19 ,83.0,19.0,15.0,12.0, Argon 
77206.0, Bug , 2013-03-21 , 2013-03-23 , 2013-03-25 ,83.0,0.0,6.0,0.0, Neon 
71979.0, Feature , 2012-10-04 , 2012-10-12 , 2012-10-12 ,83.0,1243.0,5178.0,2947.0, Frontend 
57100.0, Feature , 2011-04-29 , 2013-02-06 , 2013-02-06 ,83.0,0.0,0.0,0.0, ProArc 
57101.0, Feature , 2011-04-29 , 2013-02-07 , 2013-02-07 ,83.0,0.0,0.0,0.0, ProArc 
57111.0, Feature , 2011-04-29 , 2013-02-07 , 2013-02-07 ,83.0,0.0,0.0,0.0, ProArc 
57115.0, Feature , 2011-04-29 , 2013-02-07 , 2013-02-07 ,83.0,0.0,0.0,0.0, ProArc 
57117.0, Feature , 2011-04-29 , 2013-02-06 , 2013-02-06 ,83.0,0.0,0.0,0.0, ProArc 
57128.0, Feature , 2011-04-29 , 2013-02-06 , 2013-02-06 ,83.0,0.0,0.0,0.0, ProArc 
57129.0, Feature , 2011-04-29 , 2013-02-06 , 2013-02-06 ,83.0,0.0,0.0,0.0, ProArc 
63729.0, Feature , 2011-12-23 , 2013-02-07 , 2013-02-07 ,83.0,0.0,0.0,0.0,  
69515.0, Feature , 2012-07-05 , 2013-02-07 , 2013-02-07 ,83.0,0.0,0.0,0.0, ProArc 
69923.0, Feature , 2012-07-27 , 2013-02-07 , 2013-02-07 ,83.0,0.0,0.0,0.0,  
73195.0, Feature , 2012-11-08 , 2013-02-13 , 2013-02-13 ,83.0,119.0,23.0,6.0, Argon 
75652.0, Feature , 2013-01-31 , 2013-02-06 , 2013-02-06 ,83.0,0.0,0.0,0.0,  
81128.0, Feature , 2013-08-12 , 2013-09-26 , 2013-09-26 ,83.0,4260.0,21.0,2379.0, Helium 
8568.0, Product Backlog Item , 2009-05-18 , 2009-05-25 , 2009-06-02 ,83.0,0.0,0.0,0.0,
8584.0, Product Backlog Item , 2009-05-18 , 2009-05-25 , 2009-06-02 ,83.0,2.0,8.0,26.0,
1255.0, Bug , 2008-05-14 , 2008-07-25 , 2008-09-12 ,84.0,0.0,0.0,0.0,
3500.0, Bug , 2008-11-03 , 2008-11-03 , 2008-11-03 ,84.0,0.0,0.0,0.0,
6506.0, Bug , 2009-03-11 , 2009-03-11 , 2009-03-11 ,84.0,0.0,0.0,0.0,
6825.0, Bug , 2009-03-19 , 2009-03-19 , 2009-03-19 ,84.0,0.0,0.0,0.0,
9135.0, Bug , 2009-06-04 , 2009-06-16 , 2009-06-19 ,84.0,0.0,0.0,0.0,
11176.0, Bug , 2009-08-25 , 2009-08-25 , 2009-08-25 ,84.0,0.0,0.0,0.0,
11664.0, Bug , 2009-09-04 , 2009-09-04 , 2009-09-04 ,84.0,0.0,0.0,0.0,
5277.0, Bug , 2009-01-29 , 2009-01-29 , 2009-01-29 ,84.0,2.0,1.0,8.0,
6318.0, Bug , 2009-03-04 , 2009-03-04 , 2009-03-04 ,84.0,0.0,2.0,4.0,
71822.0, Bug , 2012-09-28 , 2012-11-06 , 2012-11-06 ,84.0,3.0,24.0,115.0, Titanium 
72856.0, Bug , 2012-10-29 , 2012-10-29 , 2012-10-29 ,84.0,0.0,1.0,0.0, Automation 
62708.0, Bug , 2011-11-18 , 2011-11-23 , 2011-11-23 ,84.0,0.0,44.0,77.0, Xenon 
76010.0, Bug , 2013-02-11 , 2013-02-12 , 2013-02-12 ,84.0,4.0,3.0,1.0, Argon 
76015.0, Bug , 2013-02-11 , 2013-02-12 , 2013-02-12 ,84.0,114.0,13.0,51.0, Argon 
76026.0, Bug , 2013-02-11 , 2013-02-12 , 2013-02-12 ,84.0,46.0,10.0,2.0, Argon 
76028.0, Bug , 2013-02-11 , 2013-02-12 , 2013-02-12 ,84.0,4.0,4.0,0.0, Argon 
76029.0, Bug , 2013-02-11 , 2013-02-11 , 2013-02-11 ,84.0,4.0,3.0,0.0, Argon 
76031.0, Bug , 2013-02-11 , 2013-02-12 , 2013-02-12 ,84.0,1.0,1.0,0.0, Argon 
76058.0, Bug , 2013-02-12 , 2013-02-12 , 2013-02-12 ,84.0,13.0,4.0,0.0, Argon 
17743.0, Feature , 2010-02-17 , 2012-04-12 , 2012-04-12 ,84.0,2.0,25.0,52.0,360.0
58704.0, Feature , 2011-06-20 , 2011-08-19 , 2011-08-19 ,84.0,0.0,1.0,10.0, Radon 
57094.0, Feature , 2011-04-29 , 2013-02-06 , 2013-02-06 ,84.0,0.0,0.0,0.0, ProArc 
57098.0, Feature , 2011-04-29 , 2013-02-06 , 2013-02-06 ,84.0,0.0,0.0,0.0, ProArc 
69757.0, Feature , 2012-07-13 , 2013-02-06 , 2013-02-06 ,84.0,0.0,0.0,0.0, ProArc 
69769.0, Feature , 2012-07-14 , 2013-02-06 , 2013-02-06 ,84.0,0.0,0.0,0.0, ProArc 
74399.0, Feature , 2012-12-17 , 2013-02-06 , 2013-02-06 ,84.0,0.0,0.0,0.0, ProArc 
1913.0, Product Backlog Item , 2008-06-11 , 2008-06-11 , 2008-06-27 ,84.0,0.0,0.0,0.0,
3429.0, Product Backlog Item , 2008-10-28 , 2008-11-03 , 2008-11-03 ,84.0,0.0,0.0,0.0,
9392.0, Product Backlog Item , 2009-06-12 , 2009-06-12 , 2009-06-18 ,84.0,0.0,0.0,0.0,
14811.0, Product Backlog Item , 2009-11-30 , 2009-11-30 , 2009-11-30 ,84.0,0.0,0.0,0.0,
3129.0, Bug , 2008-10-10 , 2008-10-10 , 2008-10-23 ,85.0,0.0,0.0,0.0,
6222.0, Bug , 2009-03-02 , 2009-03-02 , 2009-03-02 ,85.0,0.0,0.0,0.0,
14870.0, Bug , 2009-12-02 , 2009-12-21 , 2009-12-21 ,85.0,0.0,0.0,0.0,
11620.0, Bug , 2009-09-03 , 2009-09-03 , 2009-09-03 ,85.0,0.0,0.0,0.0,
5016.0, Bug , 2009-01-19 , 2009-03-24 , 2009-03-24 ,85.0,0.0,1.0,0.0,
4202.0, Bug , 2008-12-08 , 2009-01-06 , 2009-01-21 ,85.0,0.0,0.0,0.0,
4915.0, Bug , 2009-01-14 , 2009-01-21 , 2009-01-26 ,85.0,0.0,0.0,0.0,
5141.0, Bug , 2009-01-25 , 2009-01-25 , 2009-01-25 ,85.0,2.0,197.0,55.0,
6399.0, Bug , 2009-03-06 , 2009-03-17 , 2009-03-17 ,85.0,8.0,17.0,25.0,
8155.0, Bug , 2009-05-05 , 2009-05-08 , 2009-05-08 ,85.0,0.0,0.0,0.0,
25391.0, Bug , 2010-10-18 , 2010-10-18 , 2010-10-18 ,85.0,31.0,35.0,29.0, Deleted team Krypton 
68443.0, Bug , 2012-06-01 , 2012-06-06 , 2012-06-06 ,85.0,0.0,7.0,140.0,360.0
64665.0, Bug , 2012-01-24 , 2012-04-26 , 2012-04-26 ,85.0,0.0,0.0,0.0, Argon 
75739.0, Bug , 2013-02-04 , 2013-02-04 , 2013-02-04 ,85.0,0.0,0.0,0.0, Xenon 
75742.0, Bug , 2013-02-04 , 2013-02-04 , 2013-02-04 ,85.0,0.0,0.0,0.0, Xenon 
75748.0, Bug , 2013-02-04 , 2013-02-04 , 2013-02-04 ,85.0,0.0,0.0,0.0, Xenon 
75949.0, Bug , 2013-02-08 , 2013-02-11 , 2013-02-11 ,85.0,0.0,0.0,0.0, Argon 
75963.0, Bug , 2013-02-08 , 2013-02-11 , 2013-02-11 ,85.0,0.0,0.0,0.0, Argon 
75970.0, Bug , 2013-02-08 , 2013-02-11 , 2013-02-11 ,85.0,0.0,0.0,0.0, Argon 
76228.0, Bug , 2013-02-15 , 2013-04-16 , 2013-04-16 ,85.0,8566.0,7.0,18.0, Argon 
79280.0, Bug , 2013-06-03 , 2013-06-27 , 2013-06-28 ,85.0,0.0,9.0,86.0, Titanium 
61307.0, Feature , 2011-10-10 , 2011-10-10 , 2011-10-10 ,85.0,15.0,73.0,94.0, PA Automation 
64795.0, Feature , 2012-01-31 , 2012-02-02 , 2012-02-02 ,85.0,0.0,0.0,0.0, ProArc 
64866.0, Feature , 2012-02-01 , 2012-02-02 , 2012-02-02 ,85.0,0.0,0.0,0.0, ProArc 
11097.0, Product Backlog Item , 2009-08-24 , 2009-08-24 , 2009-08-25 ,85.0,0.0,0.0,0.0,
20243.0, Product Backlog Item , 2010-05-11 , 2010-05-18 , 2010-05-18 ,85.0,0.0,0.0,0.0,
3383.0, Bug , 2008-10-27 , 2008-10-27 , 2008-10-27 ,86.0,0.0,0.0,0.0,
7227.0, Bug , 2009-03-31 , 2009-08-14 , 2009-08-24 ,86.0,0.0,0.0,0.0,
21701.0, Bug , 2010-06-29 , 2010-06-29 , 2010-06-29 ,86.0,0.0,0.0,0.0,
5052.0, Bug , 2009-01-20 , 2009-05-27 , 2009-05-27 ,86.0,0.0,0.0,0.0,
4379.0, Bug , 2008-12-17 , 2009-03-16 , 2009-03-18 ,86.0,0.0,0.0,0.0,
66058.0, Bug , 2012-03-06 , 2012-06-13 , 2012-06-13 ,86.0,0.0,0.0,0.0,360.0
68661.0, Bug , 2012-06-10 , 2012-06-12 , 2012-06-12 ,86.0,897.0,432.0,2169.0,360.0
77067.0, Bug , 2013-03-15 , 2013-03-20 , 2013-03-20 ,86.0,0.0,0.0,0.0, Helium 
58855.0, Feature , 2011-06-22 , 2011-08-17 , 2011-08-17 ,86.0,0.0,0.0,0.0, Deleted team Krypton 
65734.0, Feature , 2012-02-27 , 2012-09-11 , 2012-09-11 ,86.0,8.0,20.0,44.0, Setup+DB 
80691.0, Feature , 2013-07-22 , 2013-09-11 , 2013-09-11 ,86.0,1230.0,174.0,914.0, Helium 
10744.0, Product Backlog Item , 2009-08-14 , 2009-08-17 , 2009-08-17 ,86.0,0.0,0.0,0.0,
10083.0, Product Backlog Item , 2009-07-13 , 2009-08-17 , 2009-08-17 ,86.0,0.0,0.0,0.0,
1921.0, Bug , 2008-06-12 , 2008-06-12 , 2008-06-27 ,87.0,0.0,0.0,0.0,
3221.0, Bug , 2008-10-21 , 2008-10-21 , 2008-10-21 ,87.0,0.0,0.0,0.0,
4540.0, Bug , 2009-01-05 , 2009-01-20 , 2009-01-20 ,87.0,1.0,5.0,3.0,
8811.0, Bug , 2009-05-25 , 2009-05-25 , 2009-05-26 ,87.0,0.0,0.0,3.0,
68659.0, Bug , 2012-06-10 , 2012-06-11 , 2012-06-11 ,87.0,0.0,0.0,18.0,360.0
68660.0, Bug , 2012-06-10 , 2012-06-12 , 2012-06-12 ,87.0,0.0,2.0,15.0,360.0
69115.0, Bug , 2012-06-21 , 2012-06-23 , 2012-06-25 ,87.0,0.0,0.0,0.0, Argon 
75156.0, Bug , 2013-01-16 , 2013-08-20 , 2013-08-21 ,87.0,104.0,43.0,9.0, Argon 
75684.0, Bug , 2013-01-31 , 2013-02-02 , 2013-02-03 ,87.0,5.0,12.0,0.0, Xenon 
75685.0, Bug , 2013-01-31 , 2013-02-02 , 2013-02-04 ,87.0,227.0,83.0,123.0, Xenon 
77549.0, Bug , 2013-04-05 , 2013-04-05 , 2013-04-05 ,87.0,4.0,21.0,10.0, Automation 
22810.0, Feature , 2010-08-10 , 2011-02-02 , 2011-02-02 ,87.0,174.0,232.0,479.0, Radon 
24125.0, Feature , 2010-09-09 , 2010-09-14 , 2010-09-14 ,87.0,0.0,24444.0,0.0, Documentation 
44341.0, Feature , 2011-02-09 , 2011-02-09 , 2011-02-09 ,87.0,431.0,623.0,1377.0, PA Automation 
58812.0, Feature , 2011-06-21 , 2011-06-21 , 2011-06-21 ,87.0,0.0,0.0,0.0, Documentation 
58820.0, Feature , 2011-06-21 , 2011-06-21 , 2011-06-21 ,87.0,0.0,0.0,0.0, Documentation 
64719.0, Feature , 2012-01-27 , 2012-01-31 , 2012-01-31 ,87.0,0.0,0.0,0.0, ProArc 
74665.0, Feature , 2012-12-28 , 2013-02-09 , 2013-02-11 ,87.0,0.0,0.0,0.0, Argon 
3180.0, Product Backlog Item , 2008-10-16 , 2008-10-27 , 2008-10-27 ,87.0,0.0,0.0,0.0,
6259.0, Product Backlog Item , 2009-03-03 , 2009-03-04 , 2009-03-11 ,87.0,0.0,0.0,0.0,
7349.0, Product Backlog Item , 2009-04-02 , 2009-05-15 , 2009-05-20 ,87.0,0.0,0.0,0.0,
9631.0, Product Backlog Item , 2009-06-19 , 2009-06-19 , 2009-06-19 ,87.0,0.0,0.0,0.0,
4777.0, Bug , 2009-01-09 , 2009-03-23 , 2009-03-23 ,88.0,0.0,0.0,0.0,
21822.0, Bug , 2010-07-07 , 2010-07-07 , 2010-07-20 ,88.0,0.0,0.0,0.0,
4153.0, Bug , 2008-12-04 , 2009-01-06 , 2009-01-19 ,88.0,0.0,0.0,0.0,
4918.0, Bug , 2009-01-14 , 2009-01-21 , 2009-01-23 ,88.0,66.0,60.0,200.0,
5117.0, Bug , 2009-01-23 , 2009-01-23 , 2009-01-23 ,88.0,0.0,7.0,12.0,
5156.0, Bug , 2009-01-26 , 2009-01-26 , 2009-01-26 ,88.0,0.0,0.0,1.0,
72471.0, Bug , 2012-10-15 , 2012-12-08 , 2012-12-10 ,88.0,7.0,16.0,3.0, Titanium 
63041.0, Bug , 2011-11-29 , 2012-01-20 , 2012-01-20 ,88.0,0.0,0.0,0.0, Argon 
64191.0, Bug , 2012-01-10 , 2012-01-20 , 2012-01-20 ,88.0,0.0,0.0,0.0, Argon 
75678.0, Bug , 2013-01-31 , 2013-02-01 , 2013-02-01 ,88.0,17.0,12.0,24.0, Xenon 
75680.0, Bug , 2013-01-31 , 2013-02-01 , 2013-02-01 ,88.0,17.0,13.0,24.0, Xenon 
75681.0, Bug , 2013-01-31 , 2013-01-31 , 2013-01-31 ,88.0,0.0,0.0,0.0, Xenon 
75686.0, Bug , 2013-01-31 , 2013-02-01 , 2013-02-01 ,88.0,0.0,0.0,0.0, Xenon 
75687.0, Bug , 2013-01-31 , 2013-02-01 , 2013-02-01 ,88.0,109.0,36.0,3.0, Xenon 
75688.0, Bug , 2013-01-31 , 2013-02-01 , 2013-02-01 ,88.0,0.0,0.0,0.0, Xenon 
75814.0, Bug , 2013-02-06 , 2013-02-08 , 2013-02-08 ,88.0,0.0,0.0,0.0, Argon 
75868.0, Bug , 2013-02-07 , 2013-02-08 , 2013-02-08 ,88.0,0.0,2.0,0.0, Argon 
75875.0, Bug , 2013-02-07 , 2013-02-08 , 2013-02-08 ,88.0,4.0,4.0,4.0, Argon 
75876.0, Bug , 2013-02-07 , 2013-02-08 , 2013-02-08 ,88.0,2.0,1.0,0.0, Argon 
75884.0, Bug , 2013-02-07 , 2013-02-08 , 2013-02-08 ,88.0,11.0,5.0,0.0, Argon 
75896.0, Bug , 2013-02-07 , 2013-02-08 , 2013-02-08 ,88.0,130.0,25.0,38.0, Argon 
75928.0, Bug , 2013-02-08 , 2013-02-08 , 2013-02-08 ,88.0,82.0,26.0,1.0, Argon 
75944.0, Bug , 2013-02-08 , 2013-02-08 , 2013-02-08 ,88.0,112.0,53.0,72.0, Argon 
75950.0, Bug , 2013-02-08 , 2013-02-08 , 2013-02-08 ,88.0,29.0,27.0,13.0, Argon 
76177.0, Bug , 2013-02-14 , 2013-02-15 , 2013-02-15 ,88.0,0.0,1.0,0.0, Argon 
77531.0, Bug , 2013-04-04 , 2013-04-04 , 2013-04-04 ,88.0,40.0,7.0,3.0, Automation 
59438.0, Feature , 2011-07-14 , 2011-09-05 , 2011-09-05 ,88.0,0.0,0.0,0.0, Neon 
59776.0, Feature , 2011-08-09 , 2011-08-15 , 2011-08-15 ,88.0,50.0,44.0,14.0, Deleted team Krypton 
70322.0, Feature , 2012-08-15 , 2012-08-24 , 2012-08-24 ,88.0,7.0,7.0,9.0, Frontend 
69619.0, Feature , 2012-07-10 , 2013-04-05 , 2013-04-05 ,88.0,0.0,0.0,0.0, Automation 
76453.0, Feature , 2013-02-22 , 2013-04-05 , 2013-04-05 ,88.0,33.0,11.0,0.0, Automation 
76456.0, Feature , 2013-02-22 , 2013-04-05 , 2013-04-05 ,88.0,0.0,0.0,0.0, Automation 
79455.0, Feature , 2013-06-07 , 2013-07-04 , 2013-07-05 ,88.0,0.0,0.0,0.0, Common 
8773.0, Product Backlog Item , 2009-05-25 , 2009-05-25 , 2009-08-17 ,88.0,0.0,0.0,0.0,
16301.0, Bug , 2009-12-17 , 2009-12-17 , 2009-12-17 ,89.0,0.0,0.0,0.0,
4089.0, Bug , 2008-12-02 , 2009-03-12 , 2009-03-19 ,89.0,0.0,0.0,0.0,
4401.0, Bug , 2008-12-18 , 2009-03-12 , 2009-03-19 ,89.0,8.0,7.0,86.0,
4724.0, Bug , 2009-01-08 , 2009-01-21 , 2009-01-21 ,89.0,0.0,0.0,0.0,
5234.0, Bug , 2009-01-28 , 2009-01-28 , 2009-01-28 ,89.0,0.0,0.0,2.0,
6178.0, Bug , 2009-02-27 , 2009-02-27 , 2009-02-27 ,89.0,0.0,0.0,0.0,
4025.0, Bug , 2008-11-27 , 2009-03-12 , 2009-03-18 ,89.0,0.0,3.0,0.0,
74509.0, Bug , 2012-12-19 , 2012-12-19 , 2012-12-19 ,89.0,10.0,22.0,100.0, Titanium 
28331.0, Bug , 2010-11-08 , 2013-02-07 , 2013-02-07 ,89.0,0.0,0.0,0.0, Argon 
75828.0, Bug , 2013-02-06 , 2013-02-07 , 2013-02-07 ,89.0,0.0,0.0,0.0, Argon 
75837.0, Bug , 2013-02-06 , 2013-02-07 , 2013-02-07 ,89.0,7.0,2.0,0.0, Argon 
75855.0, Bug , 2013-02-06 , 2013-02-07 , 2013-02-07 ,89.0,4.0,3.0,0.0, Argon 
75860.0, Bug , 2013-02-06 , 2013-02-07 , 2013-02-07 ,89.0,0.0,0.0,0.0, Argon 
75865.0, Bug , 2013-02-07 , 2013-02-07 , 2013-02-07 ,89.0,0.0,0.0,0.0, Argon 
75891.0, Bug , 2013-02-07 , 2013-02-07 , 2013-02-07 ,89.0,0.0,0.0,0.0, Argon 
27886.0, Feature , 2010-11-05 , 2010-11-05 , 2010-11-05 ,89.0,0.0,0.0,0.0, Documentation 
62964.0, Feature , 2011-11-28 , 2011-12-05 , 2011-12-05 ,89.0,0.0,0.0,0.0, UI 
67130.0, Feature , 2012-04-05 , 2012-10-27 , 2012-10-29 ,89.0,0.0,0.0,1.0, Xenon 
63060.0, Feature , 2011-11-30 , 2013-02-07 , 2013-02-07 ,89.0,0.0,0.0,0.0, Argon 
69999.0, Feature , 2012-08-02 , 2013-03-21 , 2013-03-21 ,89.0,633.0,87.0,323.0, Neon 
77520.0, Feature , 2013-04-04 , 2013-04-04 , 2013-04-04 ,89.0,0.0,0.0,0.0, Automation 
77526.0, Feature , 2013-04-04 , 2013-04-04 , 2013-04-04 ,89.0,101.0,9.0,4.0, Automation 
17054.0, Product Backlog Item , 2010-01-25 , 2010-01-28 , 2010-01-28 ,89.0,0.0,0.0,0.0,
5556.0, Bug , 2009-02-10 , 2009-03-20 , 2009-03-20 ,90.0,0.0,0.0,0.0,
6693.0, Bug , 2009-03-17 , 2009-03-17 , 2009-03-17 ,90.0,0.0,0.0,0.0,
10876.0, Bug , 2009-08-18 , 2009-08-18 , 2009-08-19 ,90.0,0.0,0.0,0.0,
3620.0, Bug , 2008-11-07 , 2008-11-28 , 2008-12-10 ,90.0,257.0,1928.0,133.0,
4878.0, Bug , 2009-01-13 , 2009-03-18 , 2009-03-18 ,90.0,0.0,0.0,0.0,
4417.0, Bug , 2008-12-18 , 2009-01-06 , 2009-01-21 ,90.0,0.0,0.0,0.0,
5286.0, Bug , 2009-01-29 , 2009-01-29 , 2009-01-30 ,90.0,4.0,1.0,18.0,
62947.0, Bug , 2011-11-25 , 2012-01-18 , 2012-01-18 ,90.0,285.0,438.0,1511.0, Xenon 
62953.0, Bug , 2011-11-25 , 2012-01-18 , 2012-01-18 ,90.0,0.0,4.0,5.0, Xenon 
66766.0, Bug , 2012-03-21 , 2012-03-21 , 2012-03-21 ,90.0,0.0,12.0,84.0, Argon 
75818.0, Bug , 2013-02-06 , 2013-02-06 , 2013-02-06 ,90.0,0.0,0.0,0.0, Argon 
75822.0, Bug , 2013-02-06 , 2013-02-06 , 2013-02-06 ,90.0,0.0,0.0,0.0, Argon 
75830.0, Bug , 2013-02-06 , 2013-02-06 , 2013-02-06 ,90.0,0.0,0.0,0.0, Argon 
75832.0, Bug , 2013-02-06 , 2013-02-06 , 2013-02-06 ,90.0,0.0,0.0,0.0, Argon 
75840.0, Bug , 2013-02-06 , 2013-02-06 , 2013-02-06 ,90.0,0.0,0.0,0.0, Argon 
75924.0, Bug , 2013-02-07 , 2013-02-13 , 2013-02-13 ,90.0,0.0,0.0,0.0, Argon 
77111.0, Bug , 2013-03-18 , 2013-03-22 , 2013-03-22 ,90.0,14.0,0.0,0.0, Neon 
77275.0, Bug , 2013-03-22 , 2013-03-22 , 2013-03-22 ,90.0,12.0,27.0,0.0, Common 
13981.0, Feature , 2009-11-06 , 2011-11-06 , 2011-11-06 ,90.0,186.0,211.0,429.0,360.0
59027.0, Feature , 2011-06-28 , 2011-08-12 , 2011-08-12 ,90.0,316.0,121.0,93.0, Deleted team Krypton 
66703.0, Feature , 2012-03-19 , 2012-06-09 , 2012-06-11 ,90.0,0.0,0.0,0.0, Deleted team Krypton 
67399.0, Feature , 2012-04-19 , 2012-06-09 , 2012-06-11 ,90.0,18.0,37.0,93.0, Radon 
65058.0, Feature , 2012-02-07 , 2012-02-08 , 2012-02-08 ,90.0,0.0,0.0,0.0, Documentation 
65059.0, Feature , 2012-02-07 , 2012-02-07 , 2012-02-07 ,90.0,0.0,0.0,0.0, Documentation 
64471.0, Feature , 2012-01-18 , 2012-01-18 , 2012-01-18 ,90.0,193.0,176.0,573.0, Xenon 
64481.0, Feature , 2012-01-19 , 2012-01-19 , 2012-01-19 ,90.0,5.0,84.0,621.0, Xenon 
77486.0, Feature , 2013-04-02 , 2013-04-02 , 2013-04-02 ,90.0,107.0,2.0,17.0, Automation 
1682.0, Bug , 2008-05-29 , 2008-06-19 , 2008-06-19 ,91.0,0.0,0.0,0.0,
2088.0, Bug , 2008-06-20 , 2008-06-20 , 2008-06-27 ,91.0,0.0,0.0,0.0,
3151.0, Bug , 2008-10-15 , 2008-10-15 , 2008-10-27 ,91.0,0.0,0.0,0.0,
6552.0, Bug , 2009-03-12 , 2009-03-12 , 2009-03-12 ,91.0,0.0,0.0,0.0,
5022.0, Bug , 2009-01-19 , 2009-05-07 , 2009-09-01 ,91.0,0.0,0.0,0.0,
4197.0, Bug , 2008-12-08 , 2009-01-19 , 2009-01-19 ,91.0,0.0,0.0,0.0,
6649.0, Bug , 2009-03-17 , 2009-03-17 , 2009-03-17 ,91.0,54.0,34.0,115.0,
4888.0, Bug , 2009-01-14 , 2009-01-15 , 2009-01-15 ,91.0,2.0,3896.0,47.0,
9871.0, Bug , 2009-07-01 , 2009-07-01 , 2009-07-03 ,91.0,0.0,0.0,0.0,
75555.0, Bug , 2013-01-28 , 2013-01-28 , 2013-01-28 ,91.0,14.0,4.0,0.0, Xenon 
75617.0, Bug , 2013-01-29 , 2013-01-30 , 2013-01-30 ,91.0,101.0,48.0,0.0, Helium 
74997.0, Bug , 2013-01-10 , 2013-03-21 , 2013-03-21 ,91.0,0.0,0.0,0.0, Neon 
