Krypton,11,08-08-2011,8,2011-3,Kanban
Krypton,11,09-08-2011,8,2011-3,Kanban
Krypton,11,10-08-2011,8,2011-3,Kanban
Krypton,11,11-08-2011,8,2011-3,Kanban
Krypton,12,12-08-2011,8,2011-3,Kanban
Krypton,12,13-08-2011,8,2011-3,Kanban
Krypton,12,14-08-2011,8,2011-3,Kanban
Krypton,16,15-08-2011,8,2011-3,Kanban
Krypton,16,16-08-2011,8,2011-3,Kanban
Krypton,18,17-08-2011,8,2011-3,Kanban
Krypton,16,18-08-2011,8,2011-3,Kanban
Krypton,19,19-08-2011,8,2011-3,Kanban
Krypton,19,20-08-2011,8,2011-3,Kanban
Krypton,19,21-08-2011,8,2011-3,Kanban
Krypton,23,22-08-2011,8,2011-3,Kanban
Krypton,25,23-08-2011,8,2011-3,Kanban
Krypton,22,24-08-2011,8,2011-3,Kanban
Krypton,18,25-08-2011,8,2011-3,Kanban
Krypton,17,26-08-2011,8,2011-3,Kanban
Krypton,17,27-08-2011,8,2011-3,Kanban
Krypton,16,28-08-2011,8,2011-3,Kanban
Krypton,18,29-08-2011,8,2011-3,Kanban
Krypton,19,30-08-2011,8,2011-3,Kanban
Krypton,18,31-08-2011,8,2011-3,Kanban
Krypton,18,01-09-2011,9,2011-3,Kanban
Krypton,18,02-09-2011,9,2011-3,Kanban
Krypton,18,03-09-2011,9,2011-3,Kanban
Krypton,18,04-09-2011,9,2011-3,Kanban
Krypton,18,05-09-2011,9,2011-3,Kanban
Krypton,22,06-09-2011,9,2011-3,Kanban
Krypton,24,07-09-2011,9,2011-3,Kanban
Krypton,26,08-09-2011,9,2011-3,Kanban
Krypton,26,09-09-2011,9,2011-3,Kanban
Krypton,26,10-09-2011,9,2011-3,Kanban
Krypton,26,11-09-2011,9,2011-3,Kanban
Krypton,27,12-09-2011,9,2011-3,Kanban
Krypton,26,13-09-2011,9,2011-3,Kanban
Krypton,23,14-09-2011,9,2011-3,Kanban
Krypton,22,15-09-2011,9,2011-3,Kanban
Krypton,25,16-09-2011,9,2011-3,Kanban
Krypton,25,17-09-2011,9,2011-3,Kanban
Krypton,25,18-09-2011,9,2011-3,Kanban
Krypton,26,19-09-2011,9,2011-3,Kanban
Krypton,28,20-09-2011,9,2011-3,Kanban
Krypton,29,21-09-2011,9,2011-3,Kanban
Krypton,30,22-09-2011,9,2011-3,Kanban
Krypton,32,23-09-2011,9,2011-3,Kanban
Krypton,31,24-09-2011,9,2011-3,Kanban
Krypton,25,25-09-2011,9,2011-3,Kanban
Krypton,28,26-09-2011,9,2011-3,Kanban
Krypton,28,27-09-2011,9,2011-3,Kanban
Krypton,26,28-09-2011,9,2011-3,Kanban
Krypton,25,29-09-2011,9,2011-3,Kanban
Krypton,24,30-09-2011,9,2011-3,Kanban
Krypton,24,01-10-2011,10,2011-4,Kanban
Krypton,22,02-10-2011,10,2011-4,Kanban
Krypton,28,03-10-2011,10,2011-4,Kanban
Krypton,27,04-10-2011,10,2011-4,Kanban
Krypton,24,05-10-2011,10,2011-4,Kanban
Krypton,24,06-10-2011,10,2011-4,Kanban
Krypton,23,07-10-2011,10,2011-4,Kanban
Krypton,23,08-10-2011,10,2011-4,Kanban
Krypton,22,09-10-2011,10,2011-4,Kanban
Krypton,22,10-10-2011,10,2011-4,Kanban
Krypton,24,11-10-2011,10,2011-4,Kanban
Krypton,24,12-10-2011,10,2011-4,Kanban
Krypton,19,13-10-2011,10,2011-4,Kanban
Krypton,20,14-10-2011,10,2011-4,Kanban
Krypton,17,15-10-2011,10,2011-4,Kanban
Krypton,17,16-10-2011,10,2011-4,Kanban
Krypton,21,17-10-2011,10,2011-4,Kanban
Krypton,21,18-10-2011,10,2011-4,Kanban
Krypton,21,19-10-2011,10,2011-4,Kanban
Krypton,25,20-10-2011,10,2011-4,Kanban
Krypton,30,21-10-2011,10,2011-4,Kanban
Krypton,27,22-10-2011,10,2011-4,Kanban
Krypton,23,23-10-2011,10,2011-4,Kanban
Krypton,26,24-10-2011,10,2011-4,Kanban
Krypton,26,25-10-2011,10,2011-4,Kanban
Krypton,26,26-10-2011,10,2011-4,Kanban
Krypton,24,27-10-2011,10,2011-4,Kanban
Krypton,23,28-10-2011,10,2011-4,Kanban
Krypton,22,29-10-2011,10,2011-4,Kanban
Krypton,21,30-10-2011,10,2011-4,Kanban
Krypton,24,31-10-2011,10,2011-4,Kanban
Krypton,24,01-11-2011,11,2011-4,Kanban
Krypton,26,02-11-2011,11,2011-4,Kanban
Krypton,26,03-11-2011,11,2011-4,Kanban
Krypton,24,04-11-2011,11,2011-4,Kanban
Krypton,22,05-11-2011,11,2011-4,Kanban
Krypton,23,06-11-2011,11,2011-4,Kanban
Krypton,21,07-11-2011,11,2011-4,Kanban
Krypton,20,08-11-2011,11,2011-4,Kanban
Krypton,19,09-11-2011,11,2011-4,Kanban
Krypton,20,10-11-2011,11,2011-4,Kanban
Krypton,17,11-11-2011,11,2011-4,Kanban
Krypton,4,12-11-2011,11,2011-4,Kanban
Krypton,4,13-11-2011,11,2011-4,Kanban
Krypton,10,14-11-2011,11,2011-4,Kanban
Krypton,14,15-11-2011,11,2011-4,Kanban
Krypton,14,16-11-2011,11,2011-4,Kanban
Krypton,12,17-11-2011,11,2011-4,Kanban
Krypton,12,18-11-2011,11,2011-4,Kanban
Krypton,9,19-11-2011,11,2011-4,Kanban
Krypton,8,20-11-2011,11,2011-4,Kanban
Krypton,8,21-11-2011,11,2011-4,Kanban
Krypton,7,22-11-2011,11,2011-4,Kanban
Krypton,8,23-11-2011,11,2011-4,Kanban
Krypton,7,24-11-2011,11,2011-4,Kanban
Krypton,7,25-11-2011,11,2011-4,Kanban
Krypton,7,26-11-2011,11,2011-4,Kanban
Krypton,7,27-11-2011,11,2011-4,Kanban
Krypton,9,28-11-2011,11,2011-4,Kanban
Krypton,9,29-11-2011,11,2011-4,Kanban
Krypton,8,30-11-2011,11,2011-4,Kanban
Krypton,10,01-12-2011,12,2011-4,Kanban
Krypton,11,02-12-2011,12,2011-4,Kanban
Krypton,11,03-12-2011,12,2011-4,Kanban
Krypton,11,04-12-2011,12,2011-4,Kanban
Krypton,13,05-12-2011,12,2011-4,Kanban
Krypton,15,06-12-2011,12,2011-4,Kanban
Krypton,14,07-12-2011,12,2011-4,Kanban
Krypton,13,08-12-2011,12,2011-4,Kanban
Krypton,17,09-12-2011,12,2011-4,Kanban
Krypton,17,10-12-2011,12,2011-4,Kanban
Krypton,19,11-12-2011,12,2011-4,Kanban
Krypton,22,12-12-2011,12,2011-4,Kanban
Krypton,26,13-12-2011,12,2011-4,Kanban
Krypton,19,14-12-2011,12,2011-4,Kanban
Krypton,16,15-12-2011,12,2011-4,Kanban
Krypton,17,16-12-2011,12,2011-4,Kanban
Krypton,17,17-12-2011,12,2011-4,Kanban
Krypton,15,18-12-2011,12,2011-4,Kanban
Krypton,15,19-12-2011,12,2011-4,Kanban
Krypton,15,20-12-2011,12,2011-4,Kanban
Krypton,16,21-12-2011,12,2011-4,Kanban
Krypton,15,22-12-2011,12,2011-4,Kanban
Krypton,16,23-12-2011,12,2011-4,Kanban
Krypton,15,24-12-2011,12,2011-4,Kanban
Krypton,15,25-12-2011,12,2011-4,Kanban
Krypton,15,26-12-2011,12,2011-4,Kanban
Krypton,16,27-12-2011,12,2011-4,Kanban
Krypton,15,28-12-2011,12,2011-4,Kanban
Krypton,15,29-12-2011,12,2011-4,Kanban
Krypton,15,30-12-2011,12,2011-4,Kanban
Krypton,15,31-12-2011,12,2011-4,Kanban
Krypton,15,01-01-2012,1,2012-1,Kanban
Krypton,19,02-01-2012,1,2012-1,Kanban
Krypton,19,03-01-2012,1,2012-1,Kanban
Krypton,24,04-01-2012,1,2012-1,Kanban
Krypton,23,05-01-2012,1,2012-1,Kanban
Krypton,20,06-01-2012,1,2012-1,Kanban
Krypton,19,07-01-2012,1,2012-1,Kanban
Krypton,19,08-01-2012,1,2012-1,Kanban
Krypton,21,09-01-2012,1,2012-1,Kanban
Krypton,21,10-01-2012,1,2012-1,Kanban
Krypton,22,11-01-2012,1,2012-1,Kanban
Krypton,16,12-01-2012,1,2012-1,Kanban
Krypton,15,13-01-2012,1,2012-1,Kanban
Krypton,15,14-01-2012,1,2012-1,Kanban
Krypton,15,15-01-2012,1,2012-1,Kanban
Krypton,20,16-01-2012,1,2012-1,Kanban
Krypton,20,17-01-2012,1,2012-1,Kanban
Krypton,19,18-01-2012,1,2012-1,Kanban
Krypton,17,19-01-2012,1,2012-1,Kanban
Krypton,16,20-01-2012,1,2012-1,Kanban
Krypton,16,21-01-2012,1,2012-1,Kanban
Krypton,16,22-01-2012,1,2012-1,Kanban
Krypton,16,23-01-2012,1,2012-1,Kanban
Krypton,16,24-01-2012,1,2012-1,Kanban
Krypton,15,25-01-2012,1,2012-1,Kanban
Krypton,13,26-01-2012,1,2012-1,Kanban
Krypton,13,27-01-2012,1,2012-1,Kanban
Krypton,13,28-01-2012,1,2012-1,Kanban
Krypton,13,29-01-2012,1,2012-1,Kanban
Krypton,15,30-01-2012,1,2012-1,Kanban
Krypton,15,31-01-2012,1,2012-1,Kanban
Krypton,15,01-02-2012,2,2012-1,Kanban
Krypton,15,02-02-2012,2,2012-1,Kanban
Krypton,17,03-02-2012,2,2012-1,Kanban
Krypton,17,04-02-2012,2,2012-1,Kanban
Krypton,13,05-02-2012,2,2012-1,Kanban
Krypton,13,06-02-2012,2,2012-1,Kanban
Krypton,12,07-02-2012,2,2012-1,Kanban
Krypton,13,08-02-2012,2,2012-1,Kanban
Krypton,9,09-02-2012,2,2012-1,Kanban
Krypton,8,10-02-2012,2,2012-1,Kanban
Krypton,7,11-02-2012,2,2012-1,Kanban
Krypton,7,12-02-2012,2,2012-1,Kanban
Krypton,7,13-02-2012,2,2012-1,Kanban
Krypton,9,14-02-2012,2,2012-1,Kanban
Krypton,8,15-02-2012,2,2012-1,Kanban
Krypton,7,16-02-2012,2,2012-1,Kanban
Krypton,10,17-02-2012,2,2012-1,Kanban
Krypton,9,18-02-2012,2,2012-1,Kanban
Krypton,9,19-02-2012,2,2012-1,Kanban
Krypton,10,20-02-2012,2,2012-1,Kanban
Krypton,17,21-02-2012,2,2012-1,Kanban
Krypton,16,22-02-2012,2,2012-1,Kanban
Krypton,16,23-02-2012,2,2012-1,Kanban
Krypton,17,24-02-2012,2,2012-1,Kanban
Krypton,17,25-02-2012,2,2012-1,Kanban
